Numero;categoria
7204;['POLITICA ENERGETICA']
7203;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
7200;['REPRESENTAÇÃO EXTERNA']
7199;['REPRESENTAÇÃO EXTERNA']
7198;['REPRESENTAÇÃO EXTERNA']
7197;['REPRESENTAÇÃO EXTERNA']
7201;['REPRESENTAÇÃO EXTERNA']
7202;['REPRESENTAÇÃO EXTERNA']
7196;['ATO INTERNACIONAL']
7192;['REPRESENTAÇÃO EXTERNA']
7193;['REPRESENTAÇÃO EXTERNA']
7194;['ATO INTERNACIONAL']
7195;['ATO INTERNACIONAL']
7190;['FORÇAS ARMADAS', 'CONCESSÃO HONORIFICA']
7191;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
7189;['UNIÃO FEDERAL', 'ORÇAMENTO']
7188;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7184;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'CAPITAL SOCIAL']
7187;['ADMINISTRAÇÃO FEDERAL']
7185;['LEGISLAÇÃO FISCAL']
7186;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
7183;['ATO INTERNACIONAL']
7179;['POLITICA SOCIAL', 'SAUDE PUBLICA']
7181;['REPRESENTAÇÃO EXTERNA']
7182;['ATO INTERNACIONAL']
7180;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
7178;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
7174;['POLITICA TECNOLOGICA', 'POLITICA INDUSTRIAL']
7176;['ATO INTERNACIONAL']
7177;['POLITICA SOCIAL', 'DIREITOS HUMANOS']
7175;['POLITICA TECNOLOGICA', 'POLITICA INDUSTRIAL']
7173;['EXERCITO', 'PESSOAL MILITAR']
7172;['POLITICA AGRICOLA', 'POLITICA ENERGETICA']
7169;['ATO INTERNACIONAL']
7171;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7170;['ATO INTERNACIONAL']
7168;['SEGURANÇA', 'AVIAÇÃO CIVIL']
7167;['POLITICA DO MEIO AMBIENTE']
7166;['REGISTRO', 'IDENTIFICAÇÃO CIVIL']
7163;['CORPO DE BOMBEIROS', 'DISTRITO FEDERAL  (DF)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7160;['POLITICA ECONOMICO FINANCEIRA']
7161;['POLITICA ECONOMICO FINANCEIRA']
7165;['POLICIA MILITAR', 'DISTRITO FEDERAL  (DF)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7162;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'CAPITAL SOCIAL']
7164;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
7159;['ATO INTERNACIONAL']
7158;['DIREITOS HUMANOS']
7157;['PROGRAMA DE DESENVOLVIMENTO']
7154;['POLITICA ENERGETICA']
7155;['EMPRESA DE CAPITAL ABERTO', 'CAPITAL SOCIAL']
7156;['ATO INTERNACIONAL']
7153;['ADMINISTRAÇÃO FEDERAL']
7152;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
7151;['EMPRESA PUBLICA', 'ESTATUTO']
7149;['ATO INTERNACIONAL']
7150;['ATO INTERNACIONAL']
7148;['ATO INTERNACIONAL']
7147;['ATO INTERNACIONAL']
7146;['ATO INTERNACIONAL']
7145;['TRIBUTOS']
7144;['UNIÃO FEDERAL', 'ORÇAMENTO']
7143;['EXECUTIVO', 'PESSOAL']
7140;['CONTROLE SANITARIO', 'DEFESA SANITARIA ANIMAL']
7134;['EXECUTIVO', 'PESSOAL']
7135;['MINISTERIO DA SAUDE  (MS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7138;['SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS  (SUFRAMA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7136;['REPRESENTAÇÃO EXTERNA']
7139;['SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS  (SUFRAMA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7137;['POLITICA AGRICOLA']
7142;['EXECUTIVO', 'PESSOAL']
7141;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
7133;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
7132;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
7131;['ATO INTERNACIONAL']
7130;['POLITICA DO MEIO AMBIENTE']
7129;['POLITICA ENERGETICA']
7128;['ADMINISTRAÇÃO FEDERAL']
7127;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7125;['PROGRAMA DE DESENVOLVIMENTO']
7126;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
7121;['EXECUTIVO', 'PESSOAL']
7123;['PREVIDENCIA PRIVADA']
7124;['REPRESENTAÇÃO EXTERNA']
7122;['EMPRESA PUBLICA', 'ESTATUTO']
7120;['UNIÃO FEDERAL', 'ORÇAMENTO', 'PESSOAL']
7119;['EXECUTIVO', 'PESSOAL']
7118;['CONCESSÃO HONORIFICA', 'PESSOAL MILITAR']
7117;['DEPARTAMENTO NACIONAL DE PRODUÇÃO MINERAL  (DNPM)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7113;['POLITICA ECONOMICO FINANCEIRA']
7114;['EDUCAÇÃO', 'PROGRAMA DE GOVERNO']
7116;['ATO INTERNACIONAL']
7115;['EXECUTIVO', 'PESSOAL']
7110;['ATO INTERNACIONAL']
7111;['ATO INTERNACIONAL']
7109;['ATO INTERNACIONAL']
7112;['ATO INTERNACIONAL']
7108;['ATO INTERNACIONAL']
7107;['ATO INTERNACIONAL']
7103;['ATO INTERNACIONAL']
7105;['ATO INTERNACIONAL']
7106;['ATO INTERNACIONAL']
7104;['ATO INTERNACIONAL']
7101;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
7102;['EXECUTIVO', 'PESSOAL']
7095;['TRIBUTOS']
7096;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7097;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7098;['EXECUTIVO', 'PESSOAL']
7099;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7100;['EXECUTIVO', 'PESSOAL']
7094;['UNIÃO FEDERAL', 'ORÇAMENTO']
7093;['POLITICA ENERGETICA']
7092;['DEPARTAMENTO NACIONAL DE PRODUÇÃO MINERAL  (DNPM)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7089;['ATO INTERNACIONAL']
7090;['ATO INTERNACIONAL']
7091;['MINISTERIO DO ESPORTE', 'ORGANIZAÇÃO ADMINISTRATIVA']
7088;['ATO INTERNACIONAL']
7086;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
7087;['EXECUTIVO', 'PESSOAL']
7085;['CONCESSÃO HONORIFICA', 'MILITAR']
7084;['EDUCAÇÃO']
7083;['POLITICA SOCIAL', 'EDUCAÇÃO']
7082;['SAUDE PUBLICA', 'ENSINO SUPERIOR']
7071;['ATO INTERNACIONAL']
7078;['MINISTERIO DA PREVIDENCIA SOCIAL  (MPS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
7070;['POLITICA ECONOMICO FINANCEIRA', 'CONSTRUÇÃO NAVAL']
7077;['PESCA', 'SUBVENÇÃO']
7076;['REPRESENTAÇÃO EXTERNA']
7075;['SUPERINTENDENCIA', 'PREVIDENCIA PRIVADA', 'ORGANIZAÇÃO ADMINISTRATIVA']
7073;['REPRESENTAÇÃO EXTERNA']
7080;['EXECUTIVO', 'PESSOAL']
7079;['MINISTERIO DO DESENVOLVIMENTO SOCIAL E COMBATE A FOME', 'ORGANIZAÇÃO ADMINISTRATIVA']
7081;['SEGURANÇA PUBLICA']
7072;['REPRESENTAÇÃO EXTERNA']
7074;['REPRESENTAÇÃO EXTERNA']
7069;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7064;['ATO INTERNACIONAL']
7068;['AERONAUTICA', 'PESSOAL MILITAR']
7066;['EXERCITO', 'PESSOAL MILITAR']
7067;['MARINHA', 'PESSOAL MILITAR']
7065;['ATO INTERNACIONAL']
7063;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7062;['EXECUTIVO', 'PESSOAL']
