Numero;categoria
9008;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
9009;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
9010;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
9011;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
9007;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
9006;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
9005;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
9004;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
9003;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
9002;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
9000;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
9001;['FORÇAS ARMADAS']
8999;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8998;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8997;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8996;['ATO INTERNACIONAL']
8995;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8994;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8993;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8991;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8992;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8990;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8989;['DIREITOS SOCIAIS']
8988;['ATO INTERNACIONAL']
8987;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8986;['UNIÃO FEDERAL', 'ORÇAMENTO', 'PESSOAL']
8985;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8984;['ATO INTERNACIONAL']
8983;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8982;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8981;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8979;['ATO INTERNACIONAL']
8978;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8980;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8977;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8975;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8974;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8973;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8976;['ATO INTERNACIONAL']
8969;['ATO INTERNACIONAL']
8971;['ESPORTE']
8972;['MEIO AMBIENTE']
8970;['ORÇAMENTO']
8967;['TRABALHO', 'PREVIDENCIA SOCIAL']
8968;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8965;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8966;['EXECUTIVO', 'PESSOAL']
8964;['ATO INTERNACIONAL']
8963;['EXECUTIVO', 'PESSOAL']
8962;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8958;['ATO INTERNACIONAL']
8961;['UNIÃO FEDERAL', 'ORÇAMENTO']
8957;['POLITICA ECONOMICO FINANCEIRA']
8960;['ATO INTERNACIONAL']
8959;['ATO INTERNACIONAL']
8956;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8955;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8954;['DIREITOS HUMANOS']
8953;['DEFESA DO CONSUMIDOR', 'DIREITOS HUMANOS']
8952;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8951;['EXECUTIVO', 'PESSOAL']
