Numero;categoria
5460;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5461;['REPRESENTAÇÃO EXTERNA']
5459;['MEIO AMBIENTE', 'BIODIVERSIDADE']
5457;['TRIBUTOS']
5458;['ATO INTERNACIONAL']
5456;['ATO INTERNACIONAL']
5454;['ATO INTERNACIONAL']
5453;['COMERCIO EXTERIOR']
5455;['ATO INTERNACIONAL']
5451;['ATO INTERNACIONAL']
5452;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5450;['LICITAÇÃO']
5449;['UNIÃO FEDERAL', 'ORÇAMENTO']
5448;['POLITICA ENERGETICA']
5447;['TRIBUTOS']
5446;['POLITICA SOCIAL']
5445;['ATO INTERNACIONAL']
5444;['ATO INTERNACIONAL']
5443;['PREVIDENCIA SOCIAL']
5442;['TRIBUTOS']
5441;['EXERCICIO PROFISSIONAL', 'VETERINARIO']
5440;['RECURSOS HIDRICOS', 'SAUDE PUBLICA']
5439;['POLITICA TECNOLOGICA', 'GENETICA']
5438;['COMISSÃO NACIONAL DE ENERGIA NUCLEAR  (CNEN)', 'IMOVEL']
5437;['ATO INTERNACIONAL']
5436;['ATO INTERNACIONAL']
5434;['EMPRESA PUBLICA', 'ESTATUTO']
5435;['POLITICA HABITACIONAL']
5433;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5431;['LEGISLAÇÃO ADUANEIRA']
5432;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
5430;['COMISSÃO NACIONAL DE ENERGIA NUCLEAR  (CNEN)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5425;['ATO INTERNACIONAL']
5426;['EXERCITO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5427;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
5429;['ATO INTERNACIONAL']
5424;['ATO INTERNACIONAL']
5428;['ATO INTERNACIONAL']
5422;['REPRESENTAÇÃO EXTERNA']
5423;['REPRESENTAÇÃO EXTERNA']
5419;['AVIAÇÃO CIVIL']
5417;['EXECUTIVO', 'PESSOAL']
5420;['CASA CIVIL', 'ORGANIZAÇÃO ADMINISTRATIVA']
5421;['EXECUTIVO', 'PESSOAL']
5418;['ORGANISMO INTERNACIONAL', 'ASSEMBLEIA GERAL']
5415;['EMPRESA DE TRANSPORTE AEREO']
5416;['POLICIA MILITAR', 'CORPO DE BOMBEIROS', 'REGULAMENTO']
5414;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
5411;['ADMINISTRAÇÃO PUBLICA']
5413;['TELECOMUNICAÇÃO']
5412;['POLITICA NACIONAL', 'TRANSPORTE']
5410;['ATO INTERNACIONAL']
5408;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5409;['REPRESENTAÇÃO EXTERNA']
5407;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5406;['TURISMO']
5404;['PREVIDENCIA PRIVADA']
5401;['REPRESENTAÇÃO EXTERNA']
5403;['MINISTERIO DA PREVIDENCIA SOCIAL  (MPS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5405;['PREVIDENCIA PRIVADA']
5400;['REPRESENTAÇÃO EXTERNA']
5402;['SAUDE PUBLICA']
5399;['PREVIDENCIA SOCIAL']
5398;['COMERCIO EXTERIOR']
5397;['POLITICA SOCIAL']
5396;['ORGANIZAÇÃO SOCIAL', 'RADIODIFUSÃO']
5395;['MARINHA', 'PESSOAL MILITAR']
5394;['REPRESENTAÇÃO EXTERNA']
5392;['SAUDE PUBLICA']
5393;['POLITICA TECNOLOGICA', 'TECNOLOGIA DIGITAL']
5391;['MINISTERIO DA DEFESA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5390;['POLITICA SOCIAL']
5387;['DIREITO AUTORAL']
5388;['SEGURANÇA NACIONAL']
5389;['MINISTERIO DA SAUDE  (MS)', 'CONSELHO NACIONAL DE SAUDE  (CNS)']
5386;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
