Numero;categoria
3979;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
3978;['POLITICA DO MEIO AMBIENTE', 'RECURSOS HIDRICOS']
3977;['EXECUTIVO', 'PESSOAL']
3975;['TRIBUTOS']
3976;['ATO INTERNACIONAL']
3974;['ATO INTERNACIONAL']
3973;['HOSPITAL DAS FORÇAS ARMADAS  (HFA)', 'PESSOAL']
3970;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3972;['SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS  (SERPRO)', 'ESTATUTO']
3971;['EXECUTIVO', 'PESSOAL']
3969;['LEGISLAÇÃO PREVIDENCIARIA', 'PREVIDENCIA SOCIAL']
3968;['AGENCIA REGULADORA', 'ORGANIZAÇÃO ADMINISTRATIVA']
3967;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
3961;['VIGILANCIA SANITARIA']
3966;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3959;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3963;['FUNDAÇÃO ALEXANDRE DE GUSMÃO  (FUNAG)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3960;['MEDICAMENTOS', 'VIGILANCIA SANITARIA']
3964;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3962;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
3965;['TELECOMUNICAÇÃO']
3958;['SERVIÇO PUBLICO', 'ARMAZENAGEM']
3956;['ATO INTERNACIONAL']
3957;['UNIÃO FEDERAL', 'ORÇAMENTO']
3953;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
3955;['AVIAÇÃO CIVIL']
3954;['AERONAUTICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
3950;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3952;['POLITICA SOCIAL']
3951;['DIREITOS HUMANOS']
3949;['POLITICA TECNOLOGICA']
3947;['EXERCITO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3946;['EXERCITO', 'PESSOAL MILITAR']
3948;['EXERCITO', 'PESSOAL MILITAR']
3944;['ESPORTE', 'REGULAMENTO']
3945;['POLITICA TECNOLOGICA', 'GENETICA']
3942;['MEIO AMBIENTE', 'ECOLOGIA']
3943;['EXECUTIVO', 'PESSOAL']
3940;['TRIBUTOS']
3941;['ATO INTERNACIONAL']
3939;['COMISSÃO INTERMINISTERIAL PARA OS RECURSOS DO MAR  (CIRM)', 'MINISTERIO DA DEFESA', 'MARINHA']
3938;['ATO INTERNACIONAL']
3937;['SEGUROS']
3936;['UNIÃO FEDERAL', 'ORÇAMENTO', 'EDUCAÇÃO']
3935;['LEGISLAÇÃO ELEITORAL']
3934;['PROGRAMA NACIONAL', 'RENDA MINIMA', 'SAUDE']
3933;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
3929;['ATO INTERNACIONAL']
3930;['EXECUTIVO', 'ATO NORMATIVO']
3927;['ATO INTERNACIONAL']
3932;['ENSINO MEDIO', 'PESSOAL']
3931;['ADMINISTRAÇÃO FEDERAL', 'LICITAÇÃO']
3926;['DIVIDA PUBLICA']
3928;['ATO INTERNACIONAL']
3925;['ATO INTERNACIONAL']
3921;['EXECUTIVO', 'PESSOAL']
3922;['EXECUTIVO', 'PESSOAL']
3924;['EDUCAÇÃO TECNICA']
3923;['ALFANDEGA', 'REGIME ADUANEIRO']
3920;['UNIÃO FEDERAL', 'ORÇAMENTO']
3919;['MEIO AMBIENTE', 'LEGISLAÇÃO PENAL']
3918;['POLITICA ECONOMICO FINANCEIRA']
3917;['GESTÃO', 'RECURSOS FINANCEIROS']
3916;['HORARIO DE VERÃO']
3915;['POLITICA TECNOLOGICA']
3914;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
3913;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
3912;['FUNDAÇÃO CULTURAL PALMARES  (FCP)', 'QUILOMBOS']
3911;['ATO INTERNACIONAL']
3910;['ATO INTERNACIONAL']
3908;['ENSINO SUPERIOR']
3909;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3907;['FUNDO DE DESENVOLVIMENTO SOCIAL  (FDS)', 'REGULAMENTO']
3906;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
3905;['BANCO DO BRASIL']
3904;['TRIBUTOS']
3903;['TRIBUTOS']
3902;['EXECUTIVO', 'PESSOAL']
3900;['ENERGIA ELETRICA']
3899;['TELECOMUNICAÇÃO']
3901;['ATO INTERNACIONAL']
3898;['TELECOMUNICAÇÃO']
3897;['FORÇAS ARMADAS', 'SEGURANÇA PUBLICA']
3895;['ATO INTERNACIONAL']
3896;['TELECOMUNICAÇÃO']
3893;['TRIBUTOS']
3894;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3892;['ADMINISTRAÇÃO FEDERAL']
3890;['POLITICA ENERGETICA']
3889;['POLITICA ECONOMICO FINANCEIRA']
3888;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
3891;['TRIBUTOS']
3887;['EXECUTIVO', 'PESSOAL']
3885;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
3886;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
3884;['EXECUTIVO', 'PESSOAL']
3883;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
3882;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
3881;['EMPRESA DE PROCESSAMENTO DE DADOS DA PREVIDENCIA SOCIAL  (DATAPREV)', 'ESTATUTO']
3880;['TRIBUTOS']
3879;['INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS  (INEP)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3878;['UNIÃO FEDERAL', 'ORÇAMENTO']
3876;['EXECUTIVO', 'PESSOAL']
3877;['POLITICA SOCIAL']
3875;['ATO INTERNACIONAL']
3874;['RECURSOS HIDRICOS', 'DESENVOLVIMENTO TECNOLOGICO']
3873;['AGENCIA REGULADORA', 'ORGANIZAÇÃO ADMINISTRATIVA']
3871;['SAUDE PUBLICA', 'PRODUTO ALIMENTICIO']
3872;['POLITICA TECNOLOGICA']
3870;['ATO INTERNACIONAL']
3869;['ATO INTERNACIONAL']
3868;['EXECUTIVO', 'PESSOAL']
3867;['POLITICA ENERGETICA']
3866;['POLITICA ENERGETICA', 'RECURSOS MINERAIS']
3865;['ADMINISTRAÇÃO FEDERAL', 'POLITICA TECNOLOGICA']
3864;['ENSINO SUPERIOR']
3860;['ENSINO SUPERIOR']
3861;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3862;['EXECUTIVO', 'PESSOAL']
3863;['EXECUTIVO', 'PESSOAL']
3859;['POLITICA ECONOMICO FINANCEIRA']
3858;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3855;['POLITICA AGRICOLA', 'ATIVIDADE AGROPECUARIA']
3856;['ATO INTERNACIONAL']
3857;['ATO INTERNACIONAL']
3852;['TRIBUTOS']
3854;['ATO INTERNACIONAL']
3853;['ATO INTERNACIONAL']
3849;['EXECUTIVO', 'PESSOAL']
3850;['PROGRAMA DE INCENTIVO', 'PRODUÇÃO AGROPECUARIA']
3851;['POLITICA ECONOMICO FINANCEIRA', 'ESTATUTO']
3848;['EMPRESA PUBLICA', 'ESTATUTO']
3847;['TRIBUTOS']
3846;['ATO INTERNACIONAL']
3845;['SECRETARIA NACIONAL ANTIDROGAS', 'ORGANIZAÇÃO ADMINISTRATIVA']
3844;['EXECUTIVO', 'PESSOAL']
3842;['ATO INTERNACIONAL']
3843;['ARQUIVO NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
3840;['POLITICA ENERGETICA']
3841;['MEDICAMENTOS', 'VIGILANCIA SANITARIA']
3839;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3837;['ATO INTERNACIONAL']
3836;['ATO INTERNACIONAL']
3835;['ATO INTERNACIONAL']
3838;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3834;['MEIO AMBIENTE']
3833;['Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
3831;['ATO INTERNACIONAL']
3832;['ATO INTERNACIONAL']
3828;['AGROTOXICO']
3829;['ATO INTERNACIONAL']
3830;['EXECUTIVO', 'PESSOAL']
3827;['TRIBUTOS']
3826;['PREVIDENCIA SOCIAL']
3824;['COMBUSTIVEL', 'VEICULO AUTOMOTOR']
3825;['ATO INTERNACIONAL']
3823;['PROGRAMA NACIONAL', 'RENDA MINIMA', 'EDUCAÇÃO']
3822;['TRIBUTOS']
3821;['TRIBUTOS']
3820;['SERVIÇO PUBLICO', 'HORARIO DE TRABALHO']
3819;['TRIBUTOS']
3818;['POLITICA ENERGETICA']
3817;['MINISTERIO DA DEFESA', 'COMISSÃO DE DESENVOLVIMENTO DO PROJETO DE IMPLANTAÇÃO DO SISTEMA DE COMUNICAÇÕES MILITARES POR SATELITE  (CISCOMIS)']
3816;['ATO INTERNACIONAL']
3815;['IMPRENSA NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
3814;['ATO INTERNACIONAL']
3811;['POLITICA CULTURAL']
3812;['ATO INTERNACIONAL']
3813;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
3810;['ATO INTERNACIONAL']
3809;['ATO INTERNACIONAL']
3808;['ATO INTERNACIONAL']
3806;['ENERGIA ELETRICA']
3807;['ENSINO SUPERIOR']
3805;['ATO INTERNACIONAL']
3803;['TRIBUTOS']
3804;['ATO INTERNACIONAL']
3802;['CASA CIVIL', 'DELEGAÇÃO DE COMPETENCIA']
3800;['TRIBUTOS']
3801;['INFORMATICA']
3798;['ATO INTERNACIONAL']
3799;['POLITICA INDIGENISTA']
3797;['ATO INTERNACIONAL']
3794;['UNIÃO FEDERAL', 'ORÇAMENTO']
3795;['ATO INTERNACIONAL']
3796;['ATO INTERNACIONAL']
3792;['ATO INTERNACIONAL']
3793;['TRIBUTOS']
3791;['ATO INTERNACIONAL']
3790;['REPRESENTAÇÃO EXTERNA', 'REGULAMENTO']
3789;['ENERGIA ELETRICA']
3788;['PREVIDENCIA SOCIAL']
3787;['TRIBUTOS']
3786;['LEGISLAÇÃO ELEITORAL']
3785;['EMPRESA ESTATAL', 'DISSOLUÇÃO']
3784;['LICITAÇÃO']
3782;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3783;['EXECUTIVO', 'PESSOAL']
3780;['CERIMONIAL PUBLICO']
3781;['ADMINISTRAÇÃO PUBLICA', 'PESSOAL']
3778;['UNIÃO FEDERAL', 'ORÇAMENTO']
3777;['TRIBUTOS']
3779;['EXECUTIVO', 'ATO NORMATIVO']
3776;['UNIÃO FEDERAL', 'ORÇAMENTO']
3775;['TRIBUTOS', 'CONTRIBUIÇÃO PROVISORIA SOBRE A MOVIMENTAÇÃO FINANCEIRA  (CPMF)']
3774;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3772;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3773;['ATO INTERNACIONAL']
3771;['ADMINISTRAÇÃO FEDERAL', 'MATERIAL']
3770;['MINISTERIO DA DEFESA', 'DELEGAÇÃO DE COMPETENCIA']
3767;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3768;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
3769;['POLITICA SOCIAL', 'PROGRAMA DE GOVERNO']
3766;['CONCESSÃO HONORIFICA']
3764;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3763;['EMPRESA ESTATAL']
3765;['CERIMONIAL PUBLICO']
3762;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
3761;['ATO INTERNACIONAL']
3759;['ATO INTERNACIONAL']
3760;['ATO INTERNACIONAL']
3758;['ATO INTERNACIONAL']
3756;['COMERCIO EXTERIOR']
3757;['ATO INTERNACIONAL']
3755;['ATO INTERNACIONAL']
3754;['TELECOMUNICAÇÃO']
3753;['TELECOMUNICAÇÃO']
3752;['ATO INTERNACIONAL']
3751;['ORGANISMO INTERNACIONAL', 'COOPERAÇÃO TECNICA']
3750;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
3749;['POLITICA ECONOMICO FINANCEIRA']
3748;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
3746;['UNIÃO FEDERAL', 'ORÇAMENTO']
3747;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
3744;['ATO INTERNACIONAL']
3745;['SAUDE PUBLICA']
3743;['IMOVEL', 'TERRA DEVOLUTA', 'DOAÇÃO']
3742;['ENSINO FUNDAMENTAL']
3741;['EDUCAÇÃO', 'TECNOLOGIA']
3740;['EXERCITO', 'PESSOAL MILITAR']
3739;['POLITICA ENERGETICA', 'RECURSOS HIDRICOS']
3737;['TELECOMUNICAÇÃO']
3736;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
3738;['INSTITUIÇÃO FINANCEIRA OFICIAL']
3735;['EMPRESA ESTATAL']
3733;['EXECUTIVO', 'PESSOAL']
3729;['AERONAUTICA', 'PESSOAL MILITAR']
3731;['EXERCITO', 'PESSOAL MILITAR']
3730;['MARINHA', 'PESSOAL MILITAR']
3734;['EXECUTIVO', 'PESSOAL']
3732;['MARINHA', 'PESSOAL MILITAR']
3728;['DESENVOLVIMENTO REGIONAL']
3727;['DIVIDA PUBLICA']
3726;['UNIÃO FEDERAL', 'ORÇAMENTO']
3725;['BENS IMOVEIS']
3724;['BANCOS', 'SIGILO BANCARIO']
3723;['EXECUTIVO', 'ATO NORMATIVO']
3722;['ADMINISTRAÇÃO PUBLICA', 'LICITAÇÃO']
3719;['UNIÃO FEDERAL', 'ORÇAMENTO']
3721;['PREVIDENCIA PRIVADA']
3720;['ATO INTERNACIONAL']
3716;['MINISTERIO DO ORÇAMENTO E GESTÃO  (MOG)', 'DELEGAÇÃO DE COMPETENCIA']
3718;['MEDICAMENTOS', 'VIGILANCIA SANITARIA']
3715;['EXECUTIVO', 'PESSOAL']
3717;['PROCESSO ADMINISTRATIVO FISCAL']
3714;['EXECUTIVO', 'ATO NORMATIVO']
