Numero;categoria
6007;['UNIÃO FEDERAL', 'ORÇAMENTO']
6008;['INFORMATICA', 'BENEFICIO FISCAL', 'TRIBUTOS']
6005;['ADMINISTRAÇÃO PUBLICA']
6004;['POLITICA CULTURAL']
6006;['TRIBUTOS']
6002;['POLITICA AGRICOLA', 'SUBVENÇÃO']
6001;['UNIÃO FEDERAL', 'ORÇAMENTO']
6003;['SALARIO EDUCAÇÃO']
6000;['ATO INTERNACIONAL']
5999;['EXECUTIVO', 'CONSELHO NACIONAL']
5998;['PESCA', 'SUBVENÇÃO']
5997;['POLITICA SOCIAL']
5996;['POLITICA AGRICOLA']
5988;['TRIBUTOS']
5991;['ATO INTERNACIONAL']
5990;['EXECUTIVO', 'PESSOAL']
5995;['POLITICA DO MEIO AMBIENTE']
5993;['INDULTO']
5992;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5987;['TRIBUTOS']
5994;['DIVIDA EXTERNA']
5989;['EXECUTIVO', 'PESSOAL']
5986;['POLITICA HABITACIONAL']
5985;['ATO INTERNACIONAL']
5984;['ATO INTERNACIONAL']
5983;['UNIÃO FEDERAL', 'ORÇAMENTO']
5979;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5981;['AGROTOXICO']
5980;['FUNDAÇÃO ALEXANDRE DE GUSMÃO  (FUNAG)', 'ESTATUTO']
5982;['CONCESSÃO HONORIFICA']
5978;['PASSAPORTE']
5976;['ENERGIA ELETRICA']
5977;['ADMINISTRAÇÃO PUBLICA']
5975;['POLITICA DO MEIO AMBIENTE']
5972;['TELECOMUNICAÇÃO']
5974;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5973;['FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO  (FNDE)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5971;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
5970;['ENERGIA ELETRICA']
5969;['ATO INTERNACIONAL']
5968;['SAUDE PUBLICA']
5967;['EXECUTIVO', 'PESSOAL']
5966;['IMIGRAÇÃO', 'HOMENAGEM']
5962;['ATO INTERNACIONAL']
5965;['EXECUTIVO', 'PESSOAL']
5964;['EXECUTIVO', 'PESSOAL']
5963;['ATO INTERNACIONAL']
5961;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5960;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
5959;['REPRESENTAÇÃO EXTERNA', 'REGULAMENTO']
5954;['SERVIDOR PUBLICO CIVIL', 'ANISTIA']
5956;['ATO INTERNACIONAL']
5957;['ATO INTERNACIONAL']
5958;['CONCESSÃO HONORIFICA']
5955;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5949;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5950;['POLITICA AGRICOLA', 'PRODUTO TRANSGENICO']
5951;['DESENVOLVIMENTO REGIONAL']
5953;['ATO INTERNACIONAL']
5952;['EXECUTIVO', 'CONCESSÃO HONORIFICA']
5944;['ATO INTERNACIONAL']
5945;['ATO INTERNACIONAL']
5946;['COMISSÃO DE VALORES MOBILIARIOS', 'ORGANIZAÇÃO ADMINISTRATIVA']
5947;['POLITICA SOCIAL', 'DIREITOS HUMANOS', 'ADOÇÃO']
5948;['POLITICA NACIONAL', 'COMBATE', 'TRAFICO', 'PESSOAS']
5941;['ATO INTERNACIONAL']
5943;['ATO INTERNACIONAL']
5942;['ATO INTERNACIONAL']
5940;['POLITICA SOCIAL', 'RECICLAGEM', 'RESIDUO']
5937;['ATO INTERNACIONAL']
5939;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
5935;['ATO INTERNACIONAL']
5936;['ATO INTERNACIONAL']
5938;['ATO INTERNACIONAL']
5934;['ESTATUTO', 'IDOSO']
5931;['ATO INTERNACIONAL']
5929;['ATO INTERNACIONAL']
5928;['INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRARIA  (INCRA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5930;['ATO INTERNACIONAL']
5932;['ATO INTERNACIONAL']
5933;['ATO INTERNACIONAL']
5927;['EXECUTIVO', 'PESSOAL']
5926;['AERONAUTICA', 'PESSOAL MILITAR']
5925;['UNIÃO FEDERAL', 'ORÇAMENTO']
5923;['ATO INTERNACIONAL']
5924;['CONCESSÃO HONORIFICA', 'PREMIO']
5922;['ATO INTERNACIONAL']
5920;['HORARIO DE VERÃO']
5919;['ATO INTERNACIONAL']
5921;['ATO INTERNACIONAL']
5914;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5918;['MINISTERIO DA PREVIDENCIA SOCIAL  (MPS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5915;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5917;['TURISMO']
5916;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5910;['ATO INTERNACIONAL']
5909;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
5911;['POLITICA ENERGETICA']
5912;['TOXICO']
5913;['CADASTRO INFORMATIVO DOS CREDITOS DE ORGÃOS E ENTIDADES FEDERAIS NÃO-QUITADOS  (CADIN)']
5907;['PESCA']
5908;['TRIBUTOS']
5906;['INFORMATICA', 'TRIBUTOS']
5905;['TRIBUTOS']
5904;['POLITICA SOCIAL']
5901;['ATO INTERNACIONAL']
5896;['POLICIA MILITAR', 'CORPO DE BOMBEIROS', 'REGULAMENTO']
5899;['ATO INTERNACIONAL']
5897;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
5898;['ATO INTERNACIONAL']
5903;['CODIGO DE DEFESA DO CONSUMIDOR']
5900;['ATO INTERNACIONAL']
5902;['ATO INTERNACIONAL']
5895;['OBRA FILANTROPICA']
5894;['ATO INTERNACIONAL']
5892;['EMPRESTIMO EM CONSIGNAÇÃO']
5893;['ATO INTERNACIONAL']
5891;['POLITICA AGRICOLA', 'SEMENTE']
5886;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5887;['LEGISLAÇÃO ADUANEIRA']
5888;['ATO INTERNACIONAL']
5890;['ATO INTERNACIONAL']
5889;['ATO INTERNACIONAL']
5885;['ATO INTERNACIONAL']
5884;['ATO INTERNACIONAL']
5883;['TRIBUTOS']
5882;['POLITICA ENERGETICA']
5881;['TRIBUTOS']
5880;['ATO INTERNACIONAL']
5879;['POLITICA ENERGETICA']
5878;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5877;['FUNDO NACIONAL DO MEIO AMBIENTE']
5876;['ATO INTERNACIONAL']
5874;['ESCOLA SUPERIOR DE GUERRA  (ESG)', 'REGULAMENTO']
5873;['POLITICA SOCIAL']
5875;['POLITICA DO MEIO AMBIENTE']
5872;['PREVIDENCIA SOCIAL']
5871;['PORTE DE ARMA']
5870;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5866;['ATO INTERNACIONAL']
5867;['ATO INTERNACIONAL']
5868;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
5869;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
5863;['ATO INTERNACIONAL']
5864;['ATO INTERNACIONAL']
5862;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5865;['ATO INTERNACIONAL']
5861;['UNIÃO FEDERAL', 'ORÇAMENTO']
5860;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
5859;['EMPRESA PUBLICA', 'ESTATUTO']
5858;['MINISTERIO DO DESENVOLVIMENTO SOCIAL E COMBATE A FOME']
5857;['CONCESSÃO HONORIFICA', 'HOMENAGEM']
5854;['EXECUTIVO', 'PESSOAL']
5856;['ATO INTERNACIONAL']
5853;['ATO INTERNACIONAL']
5855;['ATO INTERNACIONAL']
5851;['ATO INTERNACIONAL']
5849;['SECRETARIA-GERAL DA PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5848;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5852;['ATO INTERNACIONAL']
5850;['ATO INTERNACIONAL']
5846;['ATO INTERNACIONAL']
5847;['MINISTERIO DA INTEGRAÇÃO NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
5845;['ATO INTERNACIONAL']
5841;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5842;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5844;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
5843;['UNIÃO FEDERAL', 'ORÇAMENTO']
5840;['LEI DE DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL']
5839;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5838;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
5836;['EMPRESA PUBLICA', 'ESTATUTO']
5837;['CONCESSÃO HONORIFICA']
5835;['ATO INTERNACIONAL']
5833;['FUNDAÇÃO NACIONAL DO INDIO  (FUNAI)', 'ESTATUTO']
5834;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5831;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
5832;['ATO INTERNACIONAL']
5828;['ATO INTERNACIONAL']
5829;['EXECUTIVO', 'PESSOAL']
5830;['POLITICA AGRICOLA']
5820;['POLITICA TECNOLOGICA', 'TECNOLOGIA DIGITAL']
5822;['EXECUTIVO', 'PESSOAL']
5823;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
5825;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
