Numero;categoria
5278;['UNIÃO FEDERAL', 'ORÇAMENTO']
5276;['TRANSPORTE', 'CARGA']
5275;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'PESSOAL']
5277;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
5274;['PLANO DE EDUCAÇÃO', 'ENSINO SUPERIOR']
5271;['POLITICA ENERGETICA']
5273;['CONSELHO NACIONAL DOS DIREITOS DA MULHER  (CNDM)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5272;['ATO INTERNACIONAL']
5270;['ATO INTERNACIONAL']
5269;['MARINHA MERCANTE']
5268;['LEGISLAÇÃO ADUANEIRA', 'COMERCIO EXTERIOR', 'TRIBUTOS']
5267;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5266;['ATO INTERNACIONAL']
5265;['DISCRIMINAÇÃO RACIAL']
5264;['POLITICA CULTURAL']
5263;['POLITICA DO MEIO AMBIENTE', 'RECURSOS HIDRICOS']
5261;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
5262;['ENSINO SUPERIOR']
5260;['EMPRESA BRASILEIRA DE COMUNICAÇÃO S/A  (RADIOBRAS)', 'ESTATUTO']
5254;['PREVIDENCIA SOCIAL']
5258;['ATO INTERNACIONAL']
5255;['EXECUTIVO', 'PESSOAL']
5259;['FUNDAÇÃO JOAQUIM NABUCO  (FUNDAJ)', 'ESTATUTO']
5256;['MINISTERIO DA PREVIDENCIA SOCIAL  (MPS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5257;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5253;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5252;['MARINHA MERCANTE']
5251;['FORÇAS ARMADAS', 'ORGANIZAÇÃO MILITAR  (OM)']
5250;['POLITICA AGRICOLA']
5249;['POLITICA ENERGETICA']
5248;['ADMINISTRAÇÃO FEDERAL', 'ORÇAMENTO']
5247;['POLITICA HABITACIONAL']
5246;['ATO INTERNACIONAL']
5245;['ENSINO SUPERIOR']
5242;['ATO INTERNACIONAL']
5241;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
5244;['DIREITO AUTORAL']
5243;['ADMINISTRAÇÃO FEDERAL']
5240;['ATO INTERNACIONAL']
5239;['COMPANHIA DOCAS DO RIO DE JANEIRO  (CDRJ)', 'CAPITAL SOCIAL']
5237;['ATO INTERNACIONAL']
5238;['POLICIA MILITAR', 'CORPO DE BOMBEIROS', 'REGULAMENTO']
5236;['EMPRESA DE TRANSPORTE AEREO']
5235;['POLITICA SOCIAL', 'DESENVOLVIMENTO REGIONAL']
5234;['POLITICA SOCIAL']
5233;['UNIÃO FEDERAL', 'ORÇAMENTO']
5231;['INDUSTRIA PESQUEIRA']
5232;['ATO INTERNACIONAL']
5228;['PORTO ORGANIZADO', 'ZONA PORTUARIA']
5229;['PORTO ORGANIZADO', 'ZONA PORTUARIA']
5230;['PORTO ORGANIZADO', 'ZONA PORTUARIA']
5227;['DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM  (DNER)', 'INVENTARIO']
5225;['ENSINO SUPERIOR']
5224;['EDUCAÇÃO', 'TECNOLOGIA']
5223;['HORARIO DE VERÃO']
5226;['ATO INTERNACIONAL']
5220;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5221;['EXECUTIVO', 'PESSOAL']
5222;['TRIBUTOS']
5218;['EMPRESA DE TRANSPORTE AEREO']
5217;['ATO INTERNACIONAL']
5216;['ATO INTERNACIONAL']
5219;['EXECUTIVO', 'PESSOAL']
5215;['SERVIDOR PUBLICO CIVIL', 'ANISTIA']
5214;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5213;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5212;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
5211;['EXERCICIO PROFISSIONAL']
5210;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
5209;['POLITICA SOCIAL']
5208;['ATO INTERNACIONAL']
5207;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5206;['EXECUTIVO', 'PESSOAL']
5205;['PESQUISA CIENTIFICA E TECNOLOGICA']
5204;['ADMINISTRAÇÃO FEDERAL']
5203;['MINISTERIO DO TURISMO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5202;['REPRESENTAÇÃO EXTERNA']
5201;['MINISTERIO DA DEFESA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5199;['POLITICA SOCIAL']
5200;['FORÇAS ARMADAS', 'PESSOAL MILITAR', 'REGULAMENTO']
5197;['SECRETARIA ESPECIAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
5198;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
5195;['TRIBUTOS']
5196;['AERONAUTICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5194;['COMISSÃO NACIONAL', 'CLASSIFICAÇÃO']
5193;['ENSINO SUPERIOR']
5189;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5190;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5192;['REPRESENTAÇÃO EXTERNA']
5191;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5188;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5187;['ADMINISTRAÇÃO PUBLICA']
5186;['EXECUTIVO', 'PESSOAL']
5185;['POLITICA AGRICOLA']
5184;['POLITICA ENERGETICA']
5180;['PREVIDENCIA SOCIAL']
5181;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
5178;['UNIÃO FEDERAL', 'ORÇAMENTO']
5182;['POLICIA MILITAR', 'CORPO DE BOMBEIROS', 'REGULAMENTO']
5183;['TRIBUTOS']
5179;['ATO INTERNACIONAL']
5177;['POLITICA ENERGETICA']
5176;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5175;['POLITICA ENERGETICA']
5174;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5173;['TRIBUTOS']
5172;['TRIBUTOS']
5171;['TRIBUTOS']
5170;['EXERCITO', 'PESSOAL MILITAR']
5168;['EXERCITO', 'PESSOAL MILITAR']
5169;['ATO INTERNACIONAL']
5167;['POLITICA SOCIAL', 'DIREITOS', 'MULHER']
5166;['CONCESSÃO HONORIFICA']
5165;['POLITICA INDUSTRIAL']
5163;['POLITICA ENERGETICA']
5164;['TRIBUTOS']
5161;['EXECUTIVO', 'PESSOAL']
5162;['TRIBUTOS']
5159;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5160;['ATO INTERNACIONAL']
5158;['ATO INTERNACIONAL']
5157;['FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO  (FNDE)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5156;['POLITICA TECNOLOGICA', 'INFORMATICA']
5153;['POLITICA AGRICOLA', 'SEMENTE']
5155;['ESTATUTO', 'IDOSO']
5154;['LEI DE DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL']
5149;['FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PUBLICA  (ENAP)', 'ESTATUTO']
5152;['SECRETARIA ESPECIAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
5151;['ADMINISTRAÇÃO FEDERAL', 'COOPERAÇÃO TECNICA']
5150;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
5148;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
5147;['INSTITUTO NACIONAL DE PROPRIEDADE INDUSTRIAL  (INPI)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5146;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
5145;['POLITICA SOCIAL']
5144;['CODIGO BRASILEIRO DE AERONAUTICA']
5142;['POLITICA NACIONAL', 'DESENVOLVIMENTO ECONOMICO']
5141;['ATO INTERNACIONAL']
5143;['POLITICA NACIONAL', 'DESENVOLVIMENTO ECONOMICO']
5140;['SUBVENÇÃO', 'SEGUROS']
5139;['ESPORTE']
5138;['LEGISLAÇÃO ADUANEIRA']
5137;['ATO INTERNACIONAL']
5136;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5132;['EXECUTIVO', 'PESSOAL']
5131;['EXECUTIVO', 'PESSOAL']
5134;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5133;['EXECUTIVO', 'PESSOAL']
5135;['CASA CIVIL', 'ORGANIZAÇÃO ADMINISTRATIVA']
5130;['ESTATUTO', 'IDOSO']
5129;['MARINHA', 'SEGURANÇA NACIONAL']
5128;['ATO INTERNACIONAL']
5127;['TRIBUTOS']
5125;['CALAMIDADE PUBLICA']
5126;['EXECUTIVO', 'PESSOAL']
5123;['PORTE DE ARMA']
5124;['ATO INTERNACIONAL']
5122;['EXECUTIVO', 'PESSOAL']
5121;['POLITICA AGRICOLA', 'SUBVENÇÃO']
5120;['ADMINISTRAÇÃO FEDERAL']
5117;['EXECUTIVO', 'PESSOAL']
5118;['ATO INTERNACIONAL']
5119;['EDUCAÇÃO', 'TECNOLOGIA']
5116;['EXECUTIVO', 'PESSOAL']
5115;['SERVIDOR PUBLICO CIVIL', 'ANISTIA']
5114;['ATO INTERNACIONAL']
5112;['ATO INTERNACIONAL']
5113;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
5111;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5110;['ADMINISTRAÇÃO FEDERAL', 'SEGURANÇA']
5108;['SERVIÇO PUBLICO', 'GREVE']
5109;['POLITICA SOCIAL']
5107;['FORÇAS ARMADAS', 'EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
5106;['TRIBUTOS']
5105;['ATO INTERNACIONAL']
5102;['POLITICA TECNOLOGICA', 'TECNOLOGIA DIGITAL']
5104;['ATO INTERNACIONAL']
5103;['EMPRESA ESTATAL', 'DISSOLUÇÃO']
5101;['ESTATUTO', 'CONSELHO', 'MATERIA FINANCEIRA']
5099;['POLITICA SOCIAL', 'MULHER']
5098;['MEIO AMBIENTE', 'ECOLOGIA']
5100;['POLITICA ENERGETICA']
5097;['EXECUTIVO', 'PESSOAL']
5094;['UNIÃO FEDERAL', 'ORÇAMENTO']
5096;['ATO INTERNACIONAL']
5095;['PESCA']
5093;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5092;['MEIO AMBIENTE', 'ECOLOGIA']
5091;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
5087;['EXECUTIVO', 'PESSOAL']
5089;['CONSELHO NACIONAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE  (CONANDA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5090;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5088;['EXECUTIVO', 'PESSOAL']
5086;['SEGUROS']
5085;['ASSISTENCIA SOCIAL']
5082;['ATO INTERNACIONAL']
5084;['EXECUTIVO', 'PESSOAL']
5083;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5081;['POLITICA ENERGETICA']
5080;['COMERCIO EXTERIOR', 'MERCADO COMUM DO CONE SUL  (MERCOSUL)']
5077;['ATO INTERNACIONAL']
5079;['Conselho Nacional de Segurança Alimentar (CONSEA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5075;['ATO INTERNACIONAL']
5076;['ATO INTERNACIONAL']
5078;['ATO INTERNACIONAL']
5074;['MINISTERIO DO DESENVOLVIMENTO SOCIAL E COMBATE A FOME']
5073;['REPRESENTAÇÃO EXTERNA']
5072;['TRIBUTOS']
5071;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
5070;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
5069;['CONSELHO NACIONAL', 'AQUICULTURA', 'PESCA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5068;['ATO INTERNACIONAL']
5063;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5064;['SEGURANÇA NACIONAL']
5067;['EXERCITO', 'PESSOAL MILITAR']
5065;['EXECUTIVO', 'PESSOAL']
5066;['ATO INTERNACIONAL']
5057;['TRIBUTOS']
5060;['TRIBUTOS']
5062;['TRIBUTOS']
5061;['PREVIDENCIA SOCIAL']
5058;['TRIBUTOS']
5059;['TRIBUTOS']
5056;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
5055;['SAUDE PUBLICA']
5054;['POLITICA CULTURAL', 'CINEMA']
5053;['DEFESA SANITARIA ANIMAL']
5052;['ATO INTERNACIONAL']
5050;['EXECUTIVO', 'PESSOAL']
5051;['ATO INTERNACIONAL']
5049;['ATO INTERNACIONAL']
5048;['ATO INTERNACIONAL']
5047;['EXECUTIVO', 'PESSOAL']
5046;['ATO INTERNACIONAL']
5043;['ADMINISTRAÇÃO PUBLICA']
5041;['EXECUTIVO', 'PESSOAL']
5042;['POLITICA INDUSTRIAL']
5044;['MEDICAMENTOS']
5045;['SAUDE PUBLICA']
5038;['BIBLIOTECA NACIONAL  (BN)', 'ESTATUTO']
5036;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5040;['INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL  (IPHAN)', 'ORGANIZAÇÃO ADMINISTRATIVA']
5037;['FUNDAÇÃO NACIONAL DE ARTE  (FUNARTE)', 'ESTATUTO']
5039;['FUNDAÇÃO CASA DE RUI BARBOSA  (FCRB)', 'ESTATUTO']
5032;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5035;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
5033;['MINISTERIO DO DESENVOLVIMENTO AGRARIO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5034;['EMPRESA DE TRANSPORTE AEREO']
5031;['POLITICA NACIONAL', 'DESENVOLVIMENTO URBANO']
5027;['UNIÃO FEDERAL', 'ORÇAMENTO']
5030;['POLITICA SOCIAL', 'DIREITOS', 'MULHER']
5029;['POLITICA ENERGETICA']
5028;['MICROEMPRESA', 'PEQUENA EMPRESA', 'ESTATUTO']
5025;['POLITICA ENERGETICA']
5026;['POLITICA MONETARIA']
5021;['ANISTIA']
5022;['MEDICAMENTOS']
5023;['CONCESSÃO HONORIFICA']
5024;['Conselho Nacional de Segurança Alimentar (CONSEA)']
5020;['ATO INTERNACIONAL']
5019;['MARINHA', 'PESSOAL MILITAR']
5018;['FORÇA AEREA BRASILEIRA  (FAB)', 'PESSOAL MILITAR']
5015;['ATO INTERNACIONAL']
5017;['ATO INTERNACIONAL']
5016;['ATO INTERNACIONAL']
5014;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
5011;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
5012;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
5013;['MINISTERIO DA DEFESA', 'REPRESENTAÇÃO DO BRASIL NA JUNTA INTERAMERICANA DE DEFESA  (RBJID)', 'REGULAMENTO']
5010;['SERVIÇO PUBLICO', 'PLANO DE ASSISTENCIA', 'SAUDE']
5008;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5007;['ATO INTERNACIONAL']
5005;['ATO INTERNACIONAL']
5009;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
5006;['ATO INTERNACIONAL']
5004;['POLITICA SOCIAL', 'DESENVOLVIMENTO SOCIAL']
5003;['CONSELHO NACIONAL DE ASSISTENCIA SOCIAL  (CNAS)']
5002;['ATO INTERNACIONAL']
5001;['EXECUTIVO', 'ATIVIDADE POLITICA']
5000;['ESPORTE']
4999;['DIVIDA PUBLICA']
4998;['Animal Doméstico']
4997;['UNIÃO FEDERAL', 'ORÇAMENTO']
4996;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4995;['ATO INTERNACIONAL']
4994;['CONSELHO CIENTIFICO E TECNOLOGICO  (CCT)']
4990;['ATO INTERNACIONAL']
4993;['COMERCIO EXTERIOR']
4992;['UNIÃO FEDERAL', 'ORÇAMENTO']
4991;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4989;['PORTO ORGANIZADO', 'ATIVIDADE PORTUARIA']
4988;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
4985;['DESENVOLVIMENTO REGIONAL']
4987;['POLITICA DO MEIO AMBIENTE']
4986;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4984;['DESENVOLVIMENTO REGIONAL']
4983;['MAR TERRITORIAL']
4982;['ATO INTERNACIONAL']
4981;['POLITICA ECONOMICO FINANCEIRA']
4980;['CALAMIDADE PUBLICA']
4977;['EMPRESA BRASILEIRA DE COMUNICAÇÃO S/A  (RADIOBRAS)', 'ESTATUTO']
4976;['EXECUTIVO', 'PESSOAL']
4979;['ATO INTERNACIONAL']
4978;['SERVIÇO PUBLICO', 'PLANO DE ASSISTENCIA', 'SAUDE']
4969;['PESCA', 'SUBVENÇÃO']
4973;['ATO INTERNACIONAL']
4970;['POLITICA ENERGETICA']
4974;['ATO INTERNACIONAL']
4968;['ADMINISTRAÇÃO FEDERAL']
4967;['EXERCITO', 'PESSOAL MILITAR']
4972;['ATO INTERNACIONAL']
4975;['ATO INTERNACIONAL']
4971;['DESENVOLVIMENTO REGIONAL']
4966;['ENSINO FUNDAMENTAL']
4965;['TRIBUTOS']
4963;['EXERCITO', 'PESSOAL MILITAR']
4964;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)', 'COMANDO MILITAR']
4962;['POLITICA AGRICOLA']
4961;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL', 'EMPRESTIMO EM CONSIGNAÇÃO']
4960;['ESPORTE']
4959;['UNIÃO FEDERAL', 'ORÇAMENTO']
4955;['TRIBUTOS']
4957;['AERONAUTICA', 'PESSOAL MILITAR']
4958;['MARINHA', 'PESSOAL MILITAR']
4956;['EXERCITO', 'PESSOAL MILITAR']
4954;['AGRICULTURA']
4952;['ATO INTERNACIONAL']
4953;['COMERCIO EXTERIOR']
4951;['ATO INTERNACIONAL']
4950;['POLITICA MONETARIA']
4948;['CRUZ VERMELHA', 'ESTATUTO']
4949;['REGISTRO CONTABIL', 'ORÇAMENTO']
4947;['DIPLOMACIA']
