Numero;categoria
4439;['TELECOMUNICAÇÃO']
4437;['ATO INTERNACIONAL']
4435;['EXECUTIVO', 'PESSOAL']
4436;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4434;['MINISTERIO PUBLICO FEDERAL', 'PESSOAL']
4430;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4432;['ENSINO', 'PESSOAL']
4433;['ADMINISTRAÇÃO FEDERAL']
4431;['POLICIA MILITAR', 'CORPO DE BOMBEIROS', 'REGULAMENTO']
4428;['SISTEMA DE CONTROLE INTERNO DO PODER EXECUTIVO']
4427;['SISTEMA DE CONTROLE INTERNO DO PODER EXECUTIVO']
4429;['CORREGEDORIA GERAL', 'PESSOAL']
4426;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
4425;['ADMINISTRAÇÃO FEDERAL']
4423;['ATO INTERNACIONAL']
4422;['ATO INTERNACIONAL']
4424;['CONCESSÃO HONORIFICA']
4421;['ATO INTERNACIONAL']
4416;['EXECUTIVO', 'PESSOAL']
4417;['EXECUTIVO', 'PESSOAL']
4420;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4418;['BANCO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL  (BNDES)', 'ESTATUTO']
4419;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4415;['UNIÃO FEDERAL', 'ORÇAMENTO']
4412;['POLITICA INDIGENISTA', 'SEGURANÇA PUBLICA']
4414;['ADMINISTRAÇÃO FEDERAL', 'TECNOLOGIA', 'INFORMAÇÕES']
4413;['TRIBUTOS']
4410;['ATO INTERNACIONAL']
4411;['SEGURANÇA PUBLICA']
4409;['EXECUTIVO', 'PESSOAL']
4408;['ADMINISTRAÇÃO FEDERAL']
4406;['MINISTERIO DO ESPORTE E TURISMO  (MET)', 'ATIVIDADE COMERCIAL', 'TURISMO']
4407;['POLITICA ENERGETICA']
4404;['ATO INTERNACIONAL']
4403;['EXECUTIVO', 'PESSOAL']
4405;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4402;['MINISTERIO DO ESPORTE E TURISMO  (MET)', 'CONSELHO NACIONAL DE TURISMO  (CNTUR)']
4401;['TRIBUTOS']
4398;['BANCOS', 'AÇÕES']
4399;['HORARIO DE VERÃO']
4400;['LEI DOS ESTRANGEIROS']
4397;['POLITICA CULTURAL']
4395;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4396;['TRIBUTOS']
4394;['ATO INTERNACIONAL']
4390;['ATO INTERNACIONAL']
4391;['PORTO MARITIMO', 'ARRENDAMENTO']
4393;['ATO INTERNACIONAL']
4392;['ATO INTERNACIONAL']
4389;['REGISTRO CONTABIL', 'ORÇAMENTO']
4388;['ATO INTERNACIONAL']
4387;['ATO INTERNACIONAL']
4386;['ATO INTERNACIONAL']
4385;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4384;['EXECUTIVO', 'COMISSÃO NACIONAL']
4383;['ATO INTERNACIONAL']
4382;['TRIBUTOS']
4381;['OBRA FILANTROPICA']
4380;['EXECUTIVO', 'PESSOAL']
4379;['ATO INTERNACIONAL']
4378;['FUNDO DE COMPENSAÇÃO DE VARIAÇÕES SALARIAIS  (FCVS)', 'POLITICA HABITACIONAL']
4375;['ATO INTERNACIONAL']
4374;['IMPRENSA NACIONAL', 'ARQUIVO NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4376;['SEGURANÇA NACIONAL']
4377;['ATO INTERNACIONAL']
4373;['ATO INTERNACIONAL']
4372;['ATO INTERNACIONAL']
4370;['EXECUTIVO', 'PESSOAL']
4369;['UNIÃO FEDERAL', 'ORÇAMENTO']
4371;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
4368;['ADVOCACIA-GERAL DA UNIÃO  (AGU)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4366;['DESENVOLVIMENTO REGIONAL']
4367;['DESENVOLVIMENTO REGIONAL']
4364;['EDUCAÇÃO', 'TECNOLOGIA']
4363;['POLITICA AGRICOLA']
4365;['EXECUTIVO', 'PESSOAL']
4359;['POLITICA ENERGETICA']
4361;['ATO INTERNACIONAL']
4360;['LEI ORGANICA DA PREVIDENCIA SOCIAL']
4358;['ADMINISTRAÇÃO FEDERAL', 'LICITAÇÃO']
4362;['FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PUBLICA  (ENAP)', 'ESTATUTO']
4357;['TRIBUTOS']
4354;['ATO INTERNACIONAL']
4355;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
4356;['EXECUTIVO', 'PESSOAL']
4353;['POLITICA ENERGETICA', 'COMBUSTIVEL', 'SUBSIDIOS']
4348;['EXECUTIVO', 'PESSOAL']
4351;['ATO INTERNACIONAL']
4347;['ATO INTERNACIONAL']
4349;['ATO INTERNACIONAL']
4352;['EXECUTIVO', 'PESSOAL']
4350;['CONCESSÃO HONORIFICA']
4344;['ACERVO DOCUMENTAL']
4345;['POLITICA NACIONAL', 'DROGA']
4346;['FORÇAS ARMADAS']
4343;['ATO INTERNACIONAL']
4342;['ADMINISTRAÇÃO FEDERAL', 'LICITAÇÃO']
4340;['POLITICA DO MEIO AMBIENTE']
4341;['MINISTERIO PUBLICO FEDERAL', 'PESSOAL']
4339;['POLITICA DO MEIO AMBIENTE']
4338;['COMISSÃO NACIONAL DE ENERGIA NUCLEAR  (CNEN)']
4337;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
4336;['ENERGIA ELETRICA']
4335;['MEIO AMBIENTE', 'ECOLOGIA']
4330;['AGENCIA REGULADORA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4333;['POLITICA NACIONAL', 'TRANSPORTE', 'PORTO ORGANIZADO']
4331;['DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM  (DNER)', 'INVENTARIO']
4334;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4332;['PRESIDENCIA DA REPUBLICA', 'SEGURANÇA NACIONAL']
4326;['MEIO AMBIENTE', 'ECOLOGIA']
4328;['EXECUTIVO', 'PESSOAL']
4329;['POLITICA ECONOMICO FINANCEIRA']
4327;['OBRA FILANTROPICA']
4325;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4323;['IMPRENSA NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4324;['DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM  (DNER)', 'FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO  (FNDCT)']
4321;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4320;['FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PUBLICA  (ENAP)', 'ESTATUTO']
4322;['UNIÃO FEDERAL', 'ORÇAMENTO']
4319;['PLANO DE EDUCAÇÃO', 'ENSINO SUPERIOR']
4318;['TRIBUTOS']
4317;['TRIBUTOS']
4315;['ESPORTE']
4316;['ATO INTERNACIONAL']
4314;['EXECUTIVO', 'PESSOAL']
4312;['EMPRESA DE PROCESSAMENTO DE DADOS DA PREVIDENCIA SOCIAL  (DATAPREV)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4313;['PROGRAMA NACIONAL', 'EDUCAÇÃO']
4311;['ATO INTERNACIONAL']
4310;['EXECUTIVO', 'PESSOAL']
4309;['UNIÃO FEDERAL', 'ORÇAMENTO']
4308;['EXECUTIVO', 'PESSOAL']
4307;['FORÇAS ARMADAS', 'PESSOAL']
4306;['TRANSPORTE AEREO']
4305;['REGISTRO CONTABIL', 'ORÇAMENTO']
4304;['SISTEMA DE CONTROLE INTERNO DO PODER EXECUTIVO']
4302;['FORÇAS ARMADAS', 'SERVIÇO MILITAR']
4303;['ADMINISTRAÇÃO FEDERAL', 'PROGRAMA DE GOVERNO']
4300;['COMISSÃO DE VALORES MOBILIARIOS']
4301;['INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL  (IPHAN)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4298;['ELEIÇÕES', 'TRANSPARENCIA ADMINISTRATIVA']
4299;['ATO INTERNACIONAL']
4296;['TRIBUTOS']
4297;['POLITICA DO MEIO AMBIENTE']
4295;['SEGURANÇA PUBLICA']
4294;['IMPRENSA NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4293;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4292;['POLITICA ENERGETICA', 'COMBUSTIVEL', 'SUBSIDIOS']
4290;['EXERCITO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4287;['POLITICA SOCIAL']
4291;['ESCOLA SUPERIOR DE GUERRA  (ESG)', 'REGULAMENTO']
4289;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
4288;['EXERCITO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4286;['PROGRAMA DE INCENTIVO', 'PRODUÇÃO AGROPECUARIA']
4285;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4284;['MEIO AMBIENTE', 'ECOLOGIA']
4281;['POLITICA NACIONAL', 'EDUCAÇÃO', 'MEIO AMBIENTE']
4283;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4282;['ATO INTERNACIONAL']
4280;['ATO INTERNACIONAL']
4277;['UNIÃO FEDERAL', 'ORÇAMENTO']
4278;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
4276;['MEIO AMBIENTE', 'ECOLOGIA']
4279;['ENSINO SUPERIOR']
4272;['ATO INTERNACIONAL']
4273;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4275;['TRIBUTOS']
4274;['TRANSPORTE AEREO']
4271;['TRIBUTOS']
4270;['PROGRAMA PRIORITARIO', 'ESTADO DO RIO DE JANEIRO  (RJ)']
4269;['POLITICA DE DESENVOLVIMENTO', 'POPULAÇÃO']
4267;['POLITICA ENERGETICA', 'COMBUSTIVEL', 'SUBSIDIOS']
4268;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4265;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4266;['TRIBUTOS']
4264;['FUSO HORARIO']
4262;['TOXICO']
4263;['CONCESSÃO HONORIFICA']
4261;['POLITICA ENERGETICA']
4260;['IMPRENSA NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4259;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4258;['RECURSOS NATURAIS', 'RECURSOS HIDRICOS']
4257;['ALFANDEGA', 'REGULAMENTO']
4256;['ATO INTERNACIONAL']
4255;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4254;['POLITICA SOCIO ECONOMICA', 'DESENVOLVIMENTO REGIONAL']
4253;['POLITICA SOCIO ECONOMICA', 'DESENVOLVIMENTO REGIONAL']
4252;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
4251;['TELECOMUNICAÇÃO']
4250;['UNIÃO FEDERAL', 'REPRESENTAÇÃO JUDICIAL']
4249;['PREVIDENCIA SOCIAL']
4248;['EXECUTIVO', 'PESSOAL']
4246;['ATO INTERNACIONAL']
4244;['MINISTERIO DA DEFESA', 'TRANSPORTE AEREO']
4245;['ADMINISTRAÇÃO FEDERAL', 'MATERIAL']
4247;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4243;['ADMINISTRAÇÃO FEDERAL']
4238;['SISTEMA DE CONTROLE INTERNO DO PODER EXECUTIVO']
4240;['ATO INTERNACIONAL']
4241;['ATO INTERNACIONAL']
4239;['ATO INTERNACIONAL']
4242;['TRANSPORTE AEREO']
4235;['ATO INTERNACIONAL']
4237;['AGENCIA REGULADORA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4236;['PROGRAMA DE GARANTIA DA ATIVIDADE AGROPECUARIA  (PROAGRO)']
4234;['DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM  (DNER)', 'INVENTARIO']
4231;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4232;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4230;['UNIÃO FEDERAL', 'ORÇAMENTO']
4233;['ATO INTERNACIONAL']
4229;['POLITICA SOCIAL', 'DIREITOS HUMANOS']
4227;['POLITICA SOCIAL']
4228;['POLITICA SOCIAL', 'ADMINISTRAÇÃO FEDERAL', 'PROGRAMA DE GOVERNO']
4226;['POLITICA SOCIAL']
4221;['UNIÃO FEDERAL', 'ORÇAMENTO']
4223;['ATO INTERNACIONAL']
4222;['ATO INTERNACIONAL']
4225;['SERVIÇO PUBLICO', 'GREVE']
4224;['ATO INTERNACIONAL']
4219;['REPRESENTAÇÃO EXTERNA']
4220;['AGENCIA REGULADORA', 'REGULAMENTO']
4218;['REPRESENTAÇÃO EXTERNA']
4216;['CONCESSÃO HONORIFICA']
4217;['CONCESSÃO HONORIFICA']
4215;['EXECUTIVO', 'PESSOAL']
4214;['EXPORTAÇÃO', 'BENS SENSIVEIS']
4212;['TRIBUTOS', 'DESENVOLVIMENTO REGIONAL']
4213;['TRIBUTOS']
4211;['ATO INTERNACIONAL']
4210;['ATO INTERNACIONAL']
4205;['ATO INTERNACIONAL']
4206;['PREVIDENCIA PRIVADA']
4208;['CONCESSÃO HONORIFICA']
4209;['CONCESSÃO HONORIFICA']
4204;['MEDICAMENTOS', 'VIGILANCIA SANITARIA']
4207;['CONCESSÃO HONORIFICA']
4202;['REGISTRO CONTABIL', 'ORÇAMENTO']
4203;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
4201;['ESPORTE', 'REGULAMENTO']
4200;['SEGURANÇA NACIONAL']
4198;['ANISTIA', 'INDENIZAÇÃO']
4199;['LEGISLAÇÃO ELEITORAL']
4197;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4196;['POLITICA CULTURAL']
4194;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4193;['ATO INTERNACIONAL']
4195;['POLITICA CIENTIFICA E TECNOLOGICA']
4191;['ATO INTERNACIONAL']
4192;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
4189;['IMOVEL RESIDENCIAL', 'RESIDENCIA FUNCIONAL']
4190;['ATO INTERNACIONAL']
4188;['ATO INTERNACIONAL']
4187;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4186;['TRIBUTOS']
4184;['FORÇAS ARMADAS', 'PESSOAL']
4185;['UNIÃO FEDERAL', 'ORÇAMENTO']
4182;['POLITICA NACIONAL', 'DESENVOLVIMENTO ECONOMICO']
4181;['ATO INTERNACIONAL']
4183;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4180;['EDUCAÇÃO TECNICA']
4179;['POLITICA CIENTIFICA E TECNOLOGICA']
4178;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4176;['EXECUTIVO', 'ATO NORMATIVO']
4177;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4175;['ADMINISTRAÇÃO FEDERAL', 'CONCURSO PUBLICO']
4174;['POLITICA DO MEIO AMBIENTE', 'RECURSOS HIDRICOS']
4171;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
4173;['MEDICAMENTOS', 'VIGILANCIA SANITARIA']
4172;['ATO INTERNACIONAL']
4170;['ATO INTERNACIONAL']
4168;['LEGISLAÇÃO ADUANEIRA']
4169;['ADMINISTRAÇÃO FEDERAL', 'PRECATORIO']
4167;['REGISTRO CONTABIL', 'ORÇAMENTO']
4166;['TRIBUTOS']
4162;['ATO INTERNACIONAL']
4158;['ATO INTERNACIONAL']
4160;['ATO INTERNACIONAL']
4163;['ATO INTERNACIONAL']
4157;['POLITICA CIENTIFICA E TECNOLOGICA']
4164;['ATO INTERNACIONAL']
4159;['ATO INTERNACIONAL']
4161;['ATO INTERNACIONAL']
4165;['ATO INTERNACIONAL']
4156;['POLITICA HABITACIONAL']
4155;['INSTITUIÇÃO DE PESQUISA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4151;['COMITE NACIONAL', 'QUALIDADE', 'PRODUTIVIDADE']
4153;['ATO INTERNACIONAL']
4154;['POLITICA CIENTIFICA E TECNOLOGICA']
4152;['ATO INTERNACIONAL']
4150;['ATO INTERNACIONAL']
4149;['TELECOMUNICAÇÃO']
4148;['BANCO CENTRAL DO BRASIL  (BACEN)', 'PESSOAL']
4147;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4146;['ADMINISTRAÇÃO FEDERAL', 'PRECATORIO']
4145;['POLITICA ENERGETICA']
4144;['ATO INTERNACIONAL']
4143;['POLITICA CIENTIFICA E TECNOLOGICA']
4140;['AGENCIA ESPACIAL BRASILEIRA  (AEB)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4141;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
4142;['ATO INTERNACIONAL']
4139;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
4137;['DEFENSORIA PUBLICA', 'PESSOAL']
4136;['MEIO AMBIENTE', 'POLUIÇÃO MARINHA']
4138;['POLITICA AGRICOLA']
4135;['EMPRESA BRASILEIRA DE PLANEJAMENTO DE TRANSPORTES  (GEIPOT)']
4134;['ATO INTERNACIONAL']
4131;['POLITICA ENERGETICA']
4133;['ATO INTERNACIONAL']
4132;['SERVIDOR PUBLICO CIVIL', 'ANISTIA']
4129;['POLITICA NACIONAL', 'TRANSPORTE']
4123;['ENSINO PROFISSIONALIZANTE', 'AUXILIO FINANCEIRO']
4125;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4124;['ATO INTERNACIONAL']
4122;['AGENCIA REGULADORA', 'REGULAMENTO']
4128;['DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM  (DNER)', 'INVENTARIO']
4127;['ATO INTERNACIONAL']
4126;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4130;['AGENCIA REGULADORA', 'REGULAMENTO']
4121;['AGENCIA REGULADORA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4118;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4120;['UNIÃO FEDERAL', 'ORÇAMENTO']
4119;['ATO INTERNACIONAL']
4114;['EMPRESA PUBLICA', 'ESTATUTO']
4117;['ATO INTERNACIONAL']
4116;['ATO INTERNACIONAL']
4115;['CONCESSÃO HONORIFICA']
4113;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4112;['SISTEMA DE CONTROLE INTERNO DO PODER EXECUTIVO']
4110;['TRIBUTOS']
4111;['AGENCIA REGULADORA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4109;['EMPRESA ESTATAL', 'DISSOLUÇÃO']
4107;['ATO INTERNACIONAL']
4108;['ATO INTERNACIONAL']
4104;['ATO INTERNACIONAL']
4105;['ATO INTERNACIONAL']
4106;['ATO INTERNACIONAL']
4102;['POLITICA ENERGETICA']
4101;['ATO INTERNACIONAL']
4103;['ENSINO FUNDAMENTAL']
4100;['ATO INTERNACIONAL']
4099;['ATO INTERNACIONAL']
4098;['EXECUTIVO', 'PESSOAL']
4097;['TRANSPORTE RODOVIARIO', 'PRODUTO PERIGOSO', 'REGULAMENTO']
4095;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4094;['UNIÃO FEDERAL', 'ORÇAMENTO', 'LEI DE DIRETRIZES ORÇAMENTARIAS  (LDO)']
4096;['PESSOAL MILITAR', 'FUNÇÃO MILITAR']
4093;['SEGURANÇA NACIONAL', 'TRANSPORTE AEREO']
4091;['MARINHA', 'PESSOAL MILITAR']
4092;['ATO INTERNACIONAL']
4090;['MARINHA', 'PESSOAL MILITAR']
4086;['EXERCITO', 'PESSOAL MILITAR']
4088;['TRIBUTOS']
4085;['ATO INTERNACIONAL']
4082;['AERONAUTICA', 'PESSOAL MILITAR']
4083;['AERONAUTICA', 'PESSOAL MILITAR']
4084;['EXERCITO', 'PESSOAL MILITAR']
4089;['ATO INTERNACIONAL']
4087;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
