Numero;categoria
6722;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
6723;['TRIBUTOS']
6714;['POLITICA ECONOMICO FINANCEIRA', 'PROGRAMA DE DESENVOLVIMENTO']
6713;['POLITICA ECONOMICO FINANCEIRA']
6716;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
6720;['REPRESENTAÇÃO EXTERNA', 'REGULAMENTO']
6719;['ATO INTERNACIONAL']
6717;['PESCA']
6715;['PORTE DE ARMA']
6721;['ATO INTERNACIONAL']
6718;['ATO INTERNACIONAL']
6712;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
6711;['POLITICA CULTURAL']
6707;['TRIBUTOS']
6710;['EXERCITO', 'ORGANIZAÇÃO ADMINISTRATIVA']
6708;['UNIÃO FEDERAL', 'ORÇAMENTO']
6709;['POLITICA AGRICOLA', 'SUBVENÇÃO']
6706;['INDULTO']
6704;['TRIBUTOS']
6705;['MINISTERIO DO TURISMO', 'CONSELHO NACIONAL DE TURISMO  (CNTUR)']
6703;['DEFESA NACIONAL', 'SEGURANÇA NACIONAL']
6702;['REGIME ADUANEIRO', 'LICITAÇÃO INTERNACIONAL']
6701;['LEGISLAÇÃO TRIBUTARIA', 'POLITICA INDUSTRIAL']
6698;['POLITICA MARITIMA', 'MEIO AMBIENTE']
6700;['ATO INTERNACIONAL']
6699;['ATO INTERNACIONAL']
6697;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
6696;['TRIBUTOS']
6694;['POLITICA ECONOMICO FINANCEIRA', 'PROGRAMA DE DESENVOLVIMENTO']
6695;['POLITICA DO MEIO AMBIENTE']
6692;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
6693;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
6690;['DIREITOS SOCIAIS', 'LICENÇA']
6688;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
6691;['TRIBUTOS']
6689;['EMPRESA PUBLICA', 'RADIODIFUSÃO', 'ESTATUTO']
6687;['TRIBUTOS']
6686;['POLITICA DO MEIO AMBIENTE']
6685;['POLITICA ENERGETICA']
6684;['TRIBUTOS']
6683;['TRIBUTOS']
6681;['ATO INTERNACIONAL']
6682;['REPRESENTAÇÃO EXTERNA', 'REGULAMENTO']
6680;['ATO INTERNACIONAL']
6678;['RECURSOS NATURAIS']
6679;['ATO INTERNACIONAL']
6677;['TRIBUTOS']
6676;['ATO INTERNACIONAL']
6675;['ATO INTERNACIONAL']
6673;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
6674;['POLITICA SOCIAL', 'DESENVOLVIMENTO REGIONAL']
6672;['POLITICA SOCIAL']
6671;['EXECUTIVO', 'ORÇAMENTO']
6670;['ATO INTERNACIONAL']
6668;['ATO INTERNACIONAL']
6669;['EXECUTIVO', 'PESSOAL']
6667;['ATO INTERNACIONAL']
6666;['CARTOGRAFIA']
6664;['ATO INTERNACIONAL']
6663;['CALAMIDADE PUBLICA']
6665;['ATO INTERNACIONAL']
6661;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
6662;['TRIBUTOS']
6660;['POLITICA DO MEIO AMBIENTE']
6656;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
6654;['TELECOMUNICAÇÃO']
6659;['ATO INTERNACIONAL']
6658;['EXECUTIVO', 'PESSOAL']
6655;['TRIBUTOS']
6657;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
6649;['ATO INTERNACIONAL']
6652;['ATO INTERNACIONAL']
6644;['TRIBUTOS']
6653;['ATO INTERNACIONAL']
6645;['INSTITUIÇÃO DE PESQUISA', 'ORGANIZAÇÃO ADMINISTRATIVA']
6651;['ATO INTERNACIONAL']
6642;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
6647;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
6643;['SEGUROS']
6648;['ATO INTERNACIONAL']
6650;['ATO INTERNACIONAL']
6646;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
6641;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
6640;['POLITICA DO MEIO AMBIENTE', 'ECOLOGIA']
6639;['SERVIÇO POSTAL', 'CORREIO']
6638;['POLITICA TECNOLOGICA']
6634;['COMERCIO EXTERIOR']
6636;['POLITICA SOCIAL']
6635;['SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL  (SENAI)', 'REGIMENTO']
6632;['SERVIÇO SOCIAL DO COMERCIO  (SESC)', 'REGULAMENTO']
6633;['SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL  (SENAC)', 'REGULAMENTO']
6637;['SERVIÇO SOCIAL DA INDUSTRIA  (SESI)', 'REGULAMENTO']
6628;['POLITICA AGRICOLA']
6630;['POLITICA CULTURAL']
6631;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
6629;['POLITICA SOCIAL']
6626;['ATO INTERNACIONAL']
6627;['ATO INTERNACIONAL']
6625;['UNIÃO FEDERAL', 'ORÇAMENTO']
6621;['TRIBUTOS']
6619;['UNIÃO FEDERAL', 'RECURSOS FINANCEIROS']
6620;['ATIVIDADE PORTUARIA', 'SERVIÇO PORTUARIO']
6622;['LEGISLAÇÃO ADUANEIRA']
6624;['ATO INTERNACIONAL']
6623;['SEGUROS']
6614;['AREA DE LIVRE COMERCIO', 'TRIBUTOS']
6615;['ADMINISTRAÇÃO FEDERAL']
6617;['ATO INTERNACIONAL']
6616;['ATO INTERNACIONAL']
6618;['CONCESSÃO HONORIFICA', 'MILITAR']
6611;['EXECUTIVO', 'DELEGAÇÃO DE COMPETENCIA']
6612;['REPRESENTAÇÃO EXTERNA']
6613;['TRIBUTOS']
6610;['EXECUTIVO', 'PESSOAL']
6608;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
6609;['SEGURANÇA PUBLICA']
6606;['TRIBUTOS']
6607;['POLITICA SOCIAL']
6605;['POLITICA TECNOLOGICA']
6602;['EXECUTIVO', 'PESSOAL']
6604;['POLICIA MILITAR', 'CORPO DE BOMBEIROS', 'REGULAMENTO']
6603;['EXECUTIVO', 'PESSOAL']
6601;['UNIÃO FEDERAL', 'ORÇAMENTO']
6599;['REPRESENTAÇÃO EXTERNA']
6600;['HOMENAGEM']
6598;['MARINHA MERCANTE']
6597;['POLITICA ECONOMICO FINANCEIRA']
6594;['POLITICA SOCIAL', 'MERCADO COMUM DO CONE SUL  (MERCOSUL)']
6596;['FORÇAS ARMADAS', 'COMISSÃO PERMANENTE DOS SERVIÇOS DE SAUDE DA MARINHA EXERCITO E AERONAUTICA  (CPSSMEA)']
6595;['EXECUTIVO', 'PESSOAL']
6593;['CONCURSO PUBLICO', 'TAXA DE INSCRIÇÃO']
6592;['SEGURANÇA NACIONAL']
6589;['EXECUTIVO', 'ORÇAMENTO FISCAL']
6591;['RECURSOS HIDRICOS', 'MEIO AMBIENTE']
6588;['TRIBUTOS', 'INDUSTRIA']
6590;['POLITICA CULTURAL', 'CINEMA']
6585;['ATO INTERNACIONAL']
6586;['ATO INTERNACIONAL', 'LINGUA PORTUGUESA']
6583;['ATO INTERNACIONAL']
6584;['ATO INTERNACIONAL']
